fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.4,0.47,0.46,1.1631508098056809,0.10795714150509228,7.0,20.0,0.99647,3.32,0.48858001481867097,10.5,5.0
6.6,0.7,0.08,1.2809338454620642,0.10074990310014305,14.0,27.0,0.99665,3.44,0.4574248470388754,10.2,5.0
6.5,0.53,0.06,1.0986122886681098,0.061095099359810875,29.0,44.0,0.99489,3.38,0.6043159668533296,10.3,6.0
6.9,0.48,0.2,1.0647107369924282,0.07881118042428978,9.0,23.0,0.99585,3.39,0.3576744442718159,9.05,4.0
6.1,0.32,0.25,1.1939224684724346,0.06859279146561172,23.0,58.0,0.99633,3.42,0.6780335427498971,10.6,5.0
6.8,0.48,0.25,1.0986122886681098,0.07325046173959267,29.0,61.0,0.9953,3.34,0.4700036292457355,10.4,5.0
6.0,0.42,0.19,1.0986122886681098,0.07232066157962612,22.0,47.0,0.99522,3.39,0.5766133643039938,10.0,6.0
6.7,0.48,0.08,1.1314021114911006,0.06203539091945264,18.0,34.0,0.99552,3.33,0.49469624183610705,9.7,5.0
6.8,0.47,0.08,1.1631508098056809,0.06203539091945264,18.0,38.0,0.99553,3.3,0.5007752879124893,9.6,6.0
7.1,0.53,0.07,0.9932517730102833,0.06859279146561172,15.0,24.0,0.9951,3.29,0.5068176023684519,10.8,6.0
7.9,0.29,0.49,1.1631508098056809,0.0916671885258238,21.0,59.0,0.99714,3.31,0.5128236264286637,10.1,6.0
7.1,0.69,0.08,1.1314021114911006,0.061095099359810875,42.0,52.0,0.99608,3.42,0.4700036292457355,10.2,6.0
6.6,0.44,0.09,1.1631508098056809,0.061095099359810875,9.0,18.0,0.99444,3.42,0.5247285289349821,11.3,6.0
6.1,0.705,0.1,1.33500106673234,0.07788653865707122,13.0,28.0,0.99631,3.6,0.5068176023684519,10.2,5.0
7.2,0.53,0.13,1.0986122886681098,0.05638033343610764,18.0,22.0,0.99573,3.21,0.5187937934151676,9.9,6.0
8.0,0.39,0.3,1.0647107369924282,0.07138999608667294,32.0,84.0,0.99717,3.39,0.4762341789963716,9.0,5.0
6.6,0.56,0.14,1.2237754316221157,0.06203539091945264,13.0,29.0,0.99397,3.42,0.4824261492442927,11.7,7.0
7.0,0.55,0.13,1.1631508098056809,0.07232066157962612,15.0,35.0,0.9959,3.36,0.4637340162321401,9.7,6.0
6.1,0.53,0.08,1.0647107369924282,0.07417939817425151,24.0,45.0,0.99528,3.6,0.5187937934151676,10.3,6.0
5.4,0.58,0.08,1.0647107369924282,0.0573250666192694,20.0,31.0,0.99484,3.5,0.49469624183610705,10.2,6.0
6.2,0.64,0.09,1.252762968495368,0.07788653865707122,15.0,26.0,0.99538,3.57,0.48858001481867097,12.0,5.0
7.2,0.39,0.32,1.0296194171811583,0.06297479916138844,34.0,60.0,0.99714,3.46,0.5766133643039938,9.9,5.0
6.2,0.52,0.08,1.536867219599265,0.06859279146561172,11.0,32.0,0.99646,3.56,0.48858001481867097,11.6,6.0
7.4,0.25,0.29,1.1631508098056809,0.05259245011917058,19.0,49.0,0.99666,3.4,0.5653138090500605,10.9,7.0
6.7,0.855,0.02,1.0647107369924282,0.06203539091945264,29.0,38.0,0.99472,3.3,0.44468582126144574,10.75,6.0
11.1,0.44,0.42,1.1631508098056809,0.06203539091945264,14.0,19.0,0.99758,3.25,0.4510756193602167,10.4,6.0
8.4,0.37,0.43,1.1939224684724346,0.061095099359810875,12.0,19.0,0.9955,3.17,0.5933268452777344,11.2,7.0
6.5,0.63,0.33,1.0296194171811583,0.0573250666192694,16.0,28.0,0.99531,3.36,0.49469624183610705,10.1,6.0
7.0,0.57,0.02,1.0986122886681098,0.06952606264861023,17.0,26.0,0.99575,3.36,0.4762341789963716,10.2,5.0
6.3,0.6,0.1,0.9555114450274363,0.04688358589885042,12.0,26.0,0.99306,3.55,0.412109650826833,12.1,5.0
11.2,0.4,0.5,1.0986122886681098,0.09440067542148431,19.0,50.0,0.99783,3.1,0.4574248470388754,10.4,5.0
7.4,0.36,0.3,1.0296194171811583,0.07138999608667294,17.0,24.0,0.99419,3.24,0.5306282510621704,11.4,7.5
7.1,0.68,0.0,1.1939224684724346,0.08342160813907239,17.0,26.0,0.99783,3.45,0.4252677354043441,9.5,5.0
7.1,0.67,0.0,1.1939224684724346,0.07973496801885356,18.0,27.0,0.99768,3.44,0.43178241642553783,9.4,5.0
6.3,0.68,0.01,1.536867219599265,0.09803374027136541,32.0,54.0,0.99586,3.51,0.5068176023684519,11.3,6.0
7.3,0.735,0.0,1.1631508098056809,0.07696104113612832,18.0,28.0,0.99765,3.41,0.4700036292457355,9.4,5.0
6.6,0.855,0.02,1.2237754316221157,0.06015392281974709,15.0,23.0,0.99627,3.54,0.4700036292457355,11.0,6.0
7.0,0.56,0.17,0.9932517730102833,0.06297479916138844,15.0,24.0,0.99514,3.44,0.5187937934151676,10.55,7.0
6.6,0.88,0.04,1.1631508098056809,0.0639133257436528,12.0,20.0,0.99636,3.53,0.44468582126144574,9.9,5.0
6.6,0.855,0.02,1.2237754316221157,0.06015392281974709,15.0,23.0,0.99627,3.54,0.4700036292457355,11.0,6.0
6.9,0.63,0.33,1.536867219599265,0.11332868530700316,42.0,115.0,0.99787,3.22,0.44468582126144574,9.5,5.0
7.8,0.6,0.26,1.0986122886681098,0.07696104113612832,31.0,122.0,0.99622,3.21,0.41871033485818504,9.9,5.0
7.8,0.6,0.26,1.0986122886681098,0.07696104113612832,31.0,122.0,0.99622,3.21,0.41871033485818504,9.9,5.0
7.8,0.6,0.26,1.0986122886681098,0.07696104113612832,31.0,122.0,0.99622,3.21,0.41871033485818504,9.9,5.0
7.2,0.695,0.13,1.0986122886681098,0.07325046173959267,12.0,20.0,0.99546,3.29,0.43178241642553783,10.1,5.0
7.2,0.695,0.13,1.0986122886681098,0.07325046173959267,12.0,20.0,0.99546,3.29,0.43178241642553783,10.1,5.0
7.2,0.695,0.13,1.0986122886681098,0.07325046173959267,12.0,20.0,0.99546,3.29,0.43178241642553783,10.1,5.0
6.7,0.67,0.02,1.0647107369924282,0.05921185963184608,26.0,42.0,0.99489,3.39,0.598836501088704,10.9,6.0
6.7,0.16,0.64,1.1314021114911006,0.0573250666192694,24.0,52.0,0.99494,3.34,0.5364933705145685,11.2,6.0
7.2,0.695,0.13,1.0986122886681098,0.07325046173959267,12.0,20.0,0.99546,3.29,0.43178241642553783,10.1,5.0
7.0,0.56,0.13,0.9555114450274363,0.07417939817425151,25.0,42.0,0.99629,3.34,0.4637340162321401,9.2,5.0
6.2,0.51,0.14,1.0647107369924282,0.054488185284069734,15.0,34.0,0.99396,3.48,0.4510756193602167,11.5,6.0
6.4,0.36,0.53,1.1631508098056809,0.11332868530700316,19.0,35.0,0.9934,3.37,0.6575200029167942,12.4,6.0
6.4,0.38,0.14,1.1631508098056809,0.039220713153281316,15.0,25.0,0.99514,3.44,0.5007752879124893,11.1,6.0
7.3,0.69,0.32,1.1631508098056809,0.06672363204290818,35.0,104.0,0.99632,3.33,0.412109650826833,9.5,5.0
6.0,0.58,0.2,1.2237754316221157,0.07232066157962612,15.0,50.0,0.99467,3.58,0.5128236264286637,12.5,6.0
5.6,0.31,0.78,1.536867219599265,0.07138999608667294,23.0,92.0,0.99677,3.39,0.3920420877760237,10.5,6.0
7.5,0.52,0.4,1.1631508098056809,0.058268908123975775,12.0,20.0,0.99474,3.26,0.49469624183610705,11.8,6.0
8.0,0.3,0.63,0.9555114450274363,0.07788653865707122,16.0,29.0,0.99588,3.3,0.5766133643039938,10.8,6.0
6.2,0.7,0.15,1.536867219599265,0.07325046173959267,13.0,27.0,0.99622,3.54,0.4700036292457355,11.9,6.0
6.8,0.67,0.15,1.0296194171811583,0.11154137473290741,13.0,20.0,0.9954,3.42,0.5128236264286637,11.3,6.0
6.2,0.56,0.09,0.9932517730102833,0.05164323315183845,24.0,32.0,0.99402,3.54,0.4700036292457355,11.3,5.0
7.4,0.35,0.33,1.2237754316221157,0.0657877405380031,9.0,26.0,0.9947,3.36,0.4700036292457355,11.9,6.0
6.2,0.56,0.09,0.9932517730102833,0.05164323315183845,24.0,32.0,0.99402,3.54,0.4700036292457355,11.3,5.0
6.1,0.715,0.1,1.2809338454620642,0.05164323315183845,13.0,27.0,0.99362,3.57,0.4054651081081644,11.9,5.0
6.2,0.46,0.29,1.1314021114911006,0.07138999608667294,32.0,98.0,0.99578,3.33,0.4824261492442927,9.8,5.0
6.7,0.32,0.44,1.2237754316221157,0.05921185963184608,24.0,34.0,0.99484,3.29,0.5877866649021191,11.6,7.0
7.2,0.39,0.44,1.2809338454620642,0.0639133257436528,22.0,48.0,0.99494,3.3,0.6097655716208943,11.5,6.0
7.5,0.31,0.41,1.2237754316221157,0.06297479916138844,34.0,60.0,0.99492,3.34,0.6151856390902335,11.4,6.0
5.8,0.61,0.11,1.0296194171811583,0.0639133257436528,18.0,28.0,0.99483,3.55,0.5068176023684519,10.9,6.0
7.2,0.66,0.33,1.252762968495368,0.0657877405380031,34.0,102.0,0.99414,3.27,0.5766133643039938,12.8,6.0
6.6,0.725,0.2,1.536867219599265,0.07045846364856141,29.0,79.0,0.9977,3.29,0.43178241642553783,9.2,5.0
6.3,0.55,0.15,1.0296194171811583,0.07417939817425151,26.0,35.0,0.99314,3.32,0.598836501088704,11.6,6.0
5.4,0.74,0.09,0.9932517730102833,0.08525984395082342,16.0,26.0,0.99402,3.67,0.44468582126144574,11.6,6.0
6.3,0.51,0.13,1.1939224684724346,0.07325046173959267,29.0,40.0,0.99574,3.42,0.5596157879354227,11.0,6.0
6.8,0.62,0.08,1.0647107369924282,0.0657877405380031,28.0,38.0,0.99651,3.42,0.598836501088704,9.5,6.0
6.2,0.6,0.08,1.0986122886681098,0.08617769624105233,32.0,44.0,0.9949,3.45,0.4574248470388754,10.5,5.0
5.9,0.55,0.1,1.1631508098056809,0.06015392281974709,39.0,51.0,0.99512,3.52,0.5653138090500605,11.2,6.0
6.3,0.51,0.13,1.1939224684724346,0.07325046173959267,29.0,40.0,0.99574,3.42,0.5596157879354227,11.0,6.0
5.9,0.645,0.12,1.0986122886681098,0.07232066157962612,32.0,44.0,0.99547,3.57,0.5364933705145685,10.2,5.0
6.0,0.31,0.47,1.5260563034950494,0.06485097231961631,18.0,42.0,0.99549,3.39,0.5068176023684519,11.0,6.0
